2016-12-13,7518
2017-05-01,7512
2016-10-18,7485
2015-01-30,7475
2016-12-15,7462
2016-10-28,7455
2015-06-09,7448
2017-02-21,7113
2019-06-12,7109
2016-10-26,7103
2014-12-02,7097
2016-11-11,7096
2017-02-05,7086
2016-12-11,7086
2015-07-30,7077
2017-07-15,7077
2016-12-24,7068
2017-04-04,7052
2017-02-11,7051
2017-12-30,7036
2016-10-12,7029
2016-12-17,7025
2017-08-19,7019
2016-10-29,7015
2017-07-11,7011
2016-09-29,7010
2015-08-24,7000
2014-11-10,6303
2014-07-27,6299
2016-10-14,6293
2017-07-23,6291
2016-10-22,6282
2017-01-09,6247
2015-05-07,6241
2017-07-10,6235
2017-07-28,6209
2017-03-31,6207
2017-07-24,6194
2017-05-31,6180
2015-05-25,6176
2016-02-26,6142
2015-08-18,6135
2017-07-06,6135
2016-06-08,6114
2017-06-07,6108
2017-07-04,6092
2017-04-02,6088
2018-06-17,3541
2015-10-13,3540
2015-10-16,3540
2017-12-21,3536
2017-11-05,3536
2015-05-05,3531
2015-11-18,3527
2017-10-25,3525
2016-03-08,3525
2018-05-23,3518
2015-09-04,3517
2017-08-28,3515
2017-10-10,3513
2016-01-05,3511
2016-05-07,3508
2015-11-22,3506
2017-11-10,3504
2016-01-20,3503
2018-05-18,3501
2015-07-17,3501
2015-04-27,5915
2018-02-09,5906
2016-09-13,5892
2015-07-02,5889
2014-12-27,5884
2017-12-09,5882
2017-05-07,5874
2016-09-26,5873
2016-10-11,5869
2016-10-13,5861
2015-03-10,5860
2016-09-14,5848
2017-07-27,5847
2019-10-21,5831
2017-07-01,5827
2015-07-12,5818
2014-07-25,5806
2016-09-23,5805
2017-01-08,5780
2016-09-21,5739
2017-06-16,5738
2015-09-26,3139
2016-06-04,3137
2017-10-07,3134
2016-03-02,3133
2015-03-06,3125
2018-04-13,3122
2019-02-11,3120
2016-06-30,3117
2018-03-19,3115
2018-02-05,3115
2016-06-06,3107
2015-09-05,3106
2015-03-11,3104
2015-10-30,3102
2016-03-30,3100
2014-11-15,3098
2016-01-26,3093
2018-03-13,3085
2014-07-23,3083
2019-11-02,3081
2016-02-15,3075
2018-02-27,5735
2017-05-10,5731
2017-06-06,5696
2015-07-28,5691
2017-12-17,5685
2015-10-12,5684
2016-05-16,5655
2016-08-23,5642
2015-08-13,5640
2017-05-28,5639
2018-02-28,5636
2017-10-01,5630
2015-06-12,5612
2018-01-04,5608
2017-09-12,5604
2017-11-29,5600
2016-10-16,5592
2016-10-09,5563
2015-10-11,5556
2015-08-22,5548
2016-07-12,2969
2014-12-14,2968
2014-12-20,2967
2014-11-27,2966
2015-03-12,2965
2015-11-08,2962
2018-05-27,2959
2019-09-03,2959
2017-10-05,2958
2015-01-24,2955
2015-09-07,2954
2015-12-13,2952
2015-05-16,2951
2016-08-07,2950
2014-09-02,2948
2018-01-22,2948
2018-05-20,2940
2016-07-01,2935
2015-11-21,2934
2017-06-20,2925
2015-04-29,5229
2018-02-14,5229
2017-05-11,5217
2018-01-01,5208
2017-05-15,5207
2016-05-11,5198
2017-06-02,5183
2015-12-07,5171
2015-02-19,5162
2016-04-20,5161
2017-12-19,5157
2017-05-30,5156
2016-08-16,5155
2018-05-28,5151
2016-01-29,5150
2017-06-23,5125
2015-07-26,5124
2018-03-21,5121
2016-06-17,5101
2015-06-17,5097
2015-10-22,3926
2018-04-25,3926
2018-02-20,3925
2017-08-27,3919
2017-11-19,3915
2018-06-29,3914
2018-03-12,3905
2016-07-06,3904
2018-05-08,3901
2016-02-08,3898
2015-05-28,3898
2015-06-13,3898
2015-06-20,3893
2015-05-04,3886
2018-05-17,3883
2017-12-16,3880
2016-01-06,3879
2015-12-29,3878
2016-04-25,3874
2016-02-02,3872
2018-04-03,2722
2015-05-31,2721
2014-12-18,2721
2018-03-15,2719
2015-10-10,2715
2018-04-23,2715
2018-06-28,2708
2018-05-06,2707
2015-04-06,2704
2015-03-31,2704
2017-10-30,2701
2019-06-20,2696
2017-06-26,2696
2018-06-13,2695
2018-05-03,2695
2017-08-23,2691
2015-05-24,2689
2016-02-23,2681
2015-09-15,3758
2015-09-10,3757
2015-12-04,3754
2015-09-29,3753
2015-10-05,3753
2016-06-15,3751
2016-03-05,3749
2016-04-17,3735
2017-12-10,3733
2015-12-28,3733
2015-09-20,3732
2018-06-05,3731
2018-01-10,3730
2017-09-13,3725
2016-08-17,3725
2017-11-04,3724
2016-05-31,3723
2018-03-02,3717
2015-05-01,3717
2015-12-01,3715
2016-04-28,3714
2016-04-09,3713
2016-05-27,3713
2016-04-11,3712
2016-03-04,3712
2017-08-29,3712
2015-05-19,3711
2016-03-23,3709
2015-05-14,3706
2016-05-15,3705
2016-03-11,3693
2016-05-30,3692
2017-12-24,3691
2015-10-19,3691
2015-12-02,3690
2015-09-13,3687
2015-12-25,3683
2018-06-06,3680
2016-05-24,3679
2016-03-19,3678
2015-03-09,2551
2019-10-12,2551
2018-06-02,2551
2018-07-05,2549
2019-09-18,2544
2019-08-29,2538
2016-07-17,2537
2019-09-10,2537
2018-07-09,2536
2018-05-01,2532
2014-09-13,2530
2016-07-03,2529
2016-08-11,2526
2016-02-28,2523
2016-03-06,2522
2015-03-29,2517
2015-11-01,2513
2019-10-15,2509
2016-08-26,2506
2016-05-14,2495
2019-01-26,2487
2015-03-15,2487
2015-11-28,3620
2017-12-26,3619
2016-02-14,3619
2016-05-25,3617
2015-09-16,3616
2015-09-25,3612
2017-10-12,3607
2015-09-30,3605
2018-05-26,3604
2017-10-09,3603
2016-06-16,3603
2018-04-18,3602
2019-10-16,3601
2015-05-26,3599
2016-04-12,3598
2018-06-07,3598
2016-01-14,3593
2015-11-17,3592
2016-01-10,3590
2015-08-08,3586
2017-06-28,3583
2018-05-07,2482
2019-07-15,2476
2018-03-07,2474
2019-12-19,2473
2019-09-09,2471
2016-05-21,2469
2018-03-05,2467
2018-01-27,2467
2018-03-06,2463
2016-04-24,2462
2016-08-09,2461
2018-07-07,2458
2016-06-02,2450
2019-02-04,2450
2018-05-04,2444
2016-07-09,2444
2018-01-16,2444
2018-07-12,2443
2016-01-31,2441
2015-03-08,2441
2018-03-17,3378
2015-10-01,3378
2015-05-02,3370
2016-06-14,3367
2015-11-05,3363
2018-03-11,3359
2017-09-04,3358
2016-05-10,3351
2015-12-19,3349
2016-08-28,3348
2016-06-07,3345
2015-10-25,3342
2016-01-12,3342
2017-10-28,3340
2015-11-12,3338
2016-04-22,3337
2016-05-18,3336
2017-11-03,3331
2015-04-07,3325
2015-11-14,3325
2017-12-14,3211
2015-11-06,3204
2018-06-30,3203
2016-01-19,3203
2016-09-15,3190
2019-11-09,3182
2016-09-20,3181
2016-06-25,3178
2014-09-18,3175
2016-02-24,3174
2015-09-19,3173
2014-10-25,3172
2017-10-26,3166
2019-02-06,3161
2015-03-28,3160
2015-03-02,3159
2018-06-14,3155
2015-03-14,3155
2015-01-25,3152
2016-02-21,3144
2014-11-20,1709
2014-09-23,1704
2018-08-10,1697
2014-07-20,1696
2019-11-15,1693
2018-12-04,1691
2019-11-12,1690
2019-12-15,1685
2018-08-20,1681
2018-12-18,1679
2018-08-03,1679
2020-01-14,1677
2020-01-15,1675
2018-08-21,1674
2014-09-05,1667
2018-12-29,1666
2019-12-27,1666
2018-12-12,1663
2019-02-01,1659
2019-12-07,1657
2018-12-13,1656
2015-11-25,3071
2017-06-27,3069
2018-06-25,3068
2018-04-10,3066
2018-05-12,3059
2015-04-02,3058
2015-04-10,3057
2015-01-17,3045
2016-01-03,3044
2015-10-18,3039
2016-04-02,3035
2015-10-02,3034
2017-09-09,3033
2016-05-13,3026
2018-07-01,3023
2016-01-22,3018
2017-10-06,3012
2015-11-07,3010
2018-07-19,3010
2015-04-17,3005
2015-09-12,3005
2016-07-11,3000
2016-04-03,2999
2018-01-23,2996
2016-08-25,2995
2019-02-12,2992
2016-03-20,2989
2017-09-28,2987
2014-11-11,2984
2018-07-16,2980
2016-02-16,2979
2016-04-16,2978
2016-06-10,2976
2015-05-23,2975
2016-01-23,2975
2014-11-26,2973
2018-03-03,2973
2017-11-26,2971
2014-07-22,2971
2015-03-04,2971
2015-04-13,2970
2020-01-13,1606
2014-08-01,1602
2019-06-27,1601
2020-01-22,1599
2019-01-07,1597
2019-07-09,1590
2019-01-10,1588
2014-11-22,1586
2019-10-26,1585
2019-10-13,1583
2014-07-11,1583
2014-07-31,1582
2014-07-13,1578
2019-01-16,1576
2014-11-25,1575
2019-06-24,1570
2018-07-28,1568
2014-07-17,1564
2019-11-10,1561
2019-08-13,1553
2015-04-01,2773
2016-09-04,2762
2016-02-27,2758
2018-06-26,2755
2018-01-30,2755
2018-04-15,2753
2016-01-24,2751
2018-03-26,2748
2015-03-21,2747
2016-09-10,2746
2018-06-11,2745
2016-03-27,2740
2015-05-10,2738
2018-08-04,2736
2015-12-27,2731
2018-07-10,2731
2015-03-03,2729
2018-05-25,2726
2016-07-08,2726
2018-01-21,2723
2014-12-29,2723
2019-10-25,2723
2018-10-15,1412
2020-01-12,1411
2019-07-10,1407
2018-11-28,1406
2018-12-01,1398
2018-08-05,1397
2018-09-27,1395
2019-01-09,1390
2018-12-09,1389
2014-08-02,1386
2018-08-22,1382
2018-09-12,1377
2020-01-10,1377
2019-12-24,1376
2014-06-07,1375
2020-01-11,1372
2014-07-12,1367
2014-11-03,1365
2019-01-21,1364
2019-07-23,1363
2019-06-10,1273
2019-08-25,1271
2014-11-16,1265
2014-10-03,1264
2019-01-17,1259
2019-01-14,1257
2014-07-08,1253
2014-10-30,1251
2019-10-23,1251
2018-12-22,1250
2019-08-23,1249
2018-10-23,1248
2019-06-04,1246
2018-12-26,1246
2019-07-26,1246
2019-02-05,1244
2018-09-05,1244
2020-01-03,1240
2019-01-29,1240
2018-08-02,1240
2014-04-13,1038
2014-03-23,1037
2019-03-26,1035
2014-04-18,1034
2019-09-20,1031
2014-06-19,1030
2019-11-17,1029
2018-11-05,1027
2018-11-09,1022
2014-04-30,1022
2014-09-26,1020
2014-10-17,1020
2014-06-24,1020
2019-07-11,1015
2018-10-19,1014
2014-06-21,1011
2019-06-09,1010
2018-08-24,1009
2018-11-20,1009
2014-01-03,984
2019-10-05,984
2019-03-14,984
2014-05-17,984
2020-01-06,984
2019-08-03,983
2019-06-07,982
2019-03-17,980
2018-08-26,980
2019-12-09,979
2019-12-05,978
2013-11-25,977
2019-11-25,977
2014-04-10,975
2014-06-01,974
2019-11-21,973
2014-06-08,973
2014-01-12,972
2019-06-06,971
2013-12-30,971
2013-12-29,971
2014-02-02,848
2014-04-11,848
2019-09-07,848
2014-04-24,848
2014-06-12,846
2019-05-19,845
2014-06-17,844
2014-04-29,843
2013-12-26,843
2014-03-26,842
2014-03-27,841
2014-03-06,841
2014-11-04,841
2014-04-19,840
2014-01-25,840
2019-02-14,839
2013-11-02,839
2014-01-13,839
2019-08-11,835
2014-06-14,831
2014-05-25,831
2013-12-11,676
2019-04-18,675
2014-02-09,675
2014-05-24,674
2013-06-23,674
2019-05-26,674
2014-05-03,674
2013-10-07,672
2013-08-22,672
2019-05-28,671
2019-05-23,670
2014-01-07,670
2019-05-17,670
2019-04-17,669
2019-04-24,667
2013-06-21,664
2013-08-29,663
2013-09-27,663
2019-02-18,662
2013-10-16,662
2013-10-06,660
2014-04-02,659
2019-05-09,658
2013-12-15,658
2013-01-08,657
2013-09-06,655
2014-02-04,655
2014-02-13,653
2019-04-06,653
2013-06-15,653
2014-02-21,653
2013-05-09,651
2013-06-22,651
2013-09-17,651
2019-03-29,649
2013-12-05,648
2013-08-28,647
2013-10-01,647
2013-07-26,647
2013-06-17,646
2013-07-15,646
2015-03-18,32066
2017-01-30,31241
2017-01-27,30028
2017-01-31,27414
2017-01-26,26415
